LID,Local Government Area,Postcode,Suburb/Town Name
2845,Macedon Ranges,3444,Pastoria
2846,Mildura,3490,Mittyack
2847,Mildura,3490,Torrita
2848,Mildura,3490,Tutye
2849,Mildura,3496,Neds Corner
2850,Mitchell,3444,Glenhope
2851,Moira,3727,Pelluebla
2852,Moira,3730,Bathumi
2853,Moira,3730,Burramine South
2854,Moonee Valley,3042,Keilor East
2855,Moorabool,3461,Bullarto South
2856,Mount Alexander,3364,Strathlea
2857,Mount Alexander,3444,Greenhill
2858,Mount Alexander,3446,Malmsbury
2859,Mount Alexander,3451,Tarilta
2860,Mount Alexander,3463,Eddington
2861,Moyne,3265,Ecklin South
2862,Moyne,3268,Curdievale
2863,Moyne,3278,Purnim West
2864,Moyne,3280,Dennington
2865,Moyne,3280,Warrnambool
2866,Moyne,3283,Southern Cross
2867,Moyne,3379,Chatsworth
2868,Northern Grampians,3381,Pomonal
2869,Northern Grampians,3384,Landsborough West
2870,Northern Grampians,3385,Roses Gap
2871,Northern Grampians,3477,Gre Gre
2872,Northern Grampians,3477,Traynors Lagoon
2873,Northern Grampians,3480,Rich Avon East
2874,Pyrenees,3352,Brewster
2875,Pyrenees,3371,Evansford
2876,Queenscliffe,3225,Swan Bay
2877,Southern Grampians,3289,Gazette
2878,Southern Grampians,3294,Mirranatwa
2879,Southern Grampians,3301,Morgiana
2880,Southern Grampians,3315,Coojar
2881,Southern Grampians,3315,Hilgay
2882,Southern Grampians,3317,Harrow
2883,Southern Grampians,3407,Englefield
2884,Southern Grampians,3407,Gatum
2885,Strathbogie,3608,Wirrate
2886,Strathbogie,3666,Kelvin View
2887,Strathbogie,3666,Riggs Creek
2888,Surf Coast,3235,Benwerrin
2889,Surf Coast,3321,Inverleigh
2890,Swan Hill,3546,Gerahmin
2891,Swan Hill,3585,Chillingollah
2892,Swan Hill,3585,Nyrraby
2893,Swan Hill,3585,Swan Hill West
2894,Swan Hill,3597,Narrung
2895,Towong,3701,Tallandoon
2896,Towong,3709,Burrowye
2897,Wangaratta,3678,Londrigan
2898,Wangaratta,3678,Oxley Flats
2899,Warrnambool,3282,Illowa
2900,Wellington,3844,Blackwarry
2901,Wellington,3844,Carrajung South
2902,Wellington,3851,Flamingo Beach
2903,Wellington,3860,Moroka
2904,Wellington,3862,Hawkhurst
2905,Wellington,3862,Miowera
2906,Wellington,3880,Ocean Grange
2907,West Wimmera,3318,Patyah
2908,West Wimmera,3401,Karnak
2909,West Wimmera,3409,Miga Lake
2910,West Wimmera,3413,Minimay
2911,West Wimmera,3413,Neuarpurr
2912,West Wimmera,3413,Ozenkadnook
2913,West Wimmera,3415,Miram
2914,Yarra Ranges,3154,Sassafras
2915,Yarra Ranges,3777,Mount Toolebewong
2916,Yarra Ranges,3799,Big Pats Creek
2917,Alpine,3737,Rosewhite
2918,Alpine,3737,Selwyn
2919,Ararat,3377,Eversley
2920,Ballarat,3363,Glendaruel
2921,Bass Coast,3925,Churchill Island
2922,Baw Baw,3822,Gainsborough
2923,Baw Baw,3833,Ada
2924,Benalla,3726,Bungeet
2925,Buloke,3480,Corack
2926,Buloke,3480,Lawler
2927,Buloke,3483,Marlbed
2928,Buloke,3483,Whirily
2929,Buloke,3485,Watchupga
2930,Buloke,3488,Turriff East
2931,Buloke,3525,Barrakee
2932,Buloke,3527,Teddywaddy
2933,Buloke,3527,Towaninny South
2934,Central Goldfields,3465,Adelaide Lead
2935,Colac-Otway,3236,Mount Sabine
2936,Corangamite,3260,Koallah
2937,Corangamite,3260,Skibo
2938,Corangamite,3268,Ayrford
2939,Corangamite,3268,Newfield
2940,East Gippsland,3875,Waterholes
2941,East Gippsland,3889,Manorina
2942,East Gippsland,3891,Wallagaraugh
2943,East Gippsland,3893,Timbarra
2944,East Gippsland,3895,Reedy Flat
2945,East Gippsland,3898,Anglers Rest
2946,East Gippsland,3898,Bingo Munjie
2947,East Gippsland,3898,Cassilis
2948,East Gippsland,3900,Cobberas
2949,Gannawarra,3579,Beauchamp
2950,Glenelg,3301,Tahara
2951,Glenelg,3303,Lake Condah
2952,Greater Bendigo,3551,Lake Eppalock
2953,Greater Shepparton,3634,Marungi
2954,Greater Shepparton,3646,Mount Major
2955,Hepburn,3364,Lawrence
2956,Hepburn,3461,Elevated Plains
2957,Hume,3049,Broadmeadows
2958,Latrobe,3871,Mirboo
2959,Loddon,3475,Cochranes Creek
2960,Loddon,3475,Emu
2961,Loddon,3518,Berrimal
2962,Loddon,3518,Fernihurst
2963,Loddon,3551,Painswick
2964,Loddon,3571,Tandarra
2965,Loddon,3575,Loddon Vale
2966,Macedon Ranges,3444,Greenhill
2967,Moira,3639,Picola West
2968,Moira,3641,Mywee
2969,Moira,3675,Boweya North
2970,Moira,3727,Yundool
2971,Mount Alexander,3450,Moonlight Flat
2972,Mount Alexander,3461,Yandoit Hills
2973,Moyne,3276,Minjah
2974,Moyne,3285,St Helens
2975,Moyne,3293,Nareeb
2976,Murrindindi,3715,Merton
2977,Northern Grampians,3384,Joel South
2978,Northern Grampians,3465,Natte Yallock
2979,Northern Grampians,3477,Marnoo East
2980,Northern Grampians,3477,Sutherland
2981,Pyrenees,3375,Buangor
2982,Pyrenees,3384,Frenchmans
2983,Pyrenees,3468,Mount Lonarch
2984,Pyrenees,3469,Glenlofty
2985,Pyrenees,3478,Tanwood
2986,Queenscliffe,3225,Swan Island
2987,South Gippsland,3871,Dollar
2988,South Gippsland,3953,Boorool
2989,South Gippsland,3984,Lang Lang
2990,Southern Grampians,3294,Victoria Point
2991,Southern Grampians,3312,Wando Vale
2992,Southern Grampians,3315,Culla
2993,Swan Hill,3544,Gowanford
2994,Swan Hill,3546,Bolton
2995,Towong,3709,Mount Alfred
2996,Wellington,3858,Buragwonduc
2997,Wellington,3858,Howitt Plains
2998,Wellington,3860,Woolenook
2999,Wellington,3862,Cowa
3000,Wellington,3971,Hunterston
3001,West Wimmera,3312,Poolaijelo
3002,West Wimmera,3318,Charam
3003,West Wimmera,3409,Wombelano
3004,West Wimmera,3413,Peronne
3005,Yarra,3065,Fitzroy North
3006,Yarriambiack,3393,Aubrey
3007,Ararat,3377,Rocky Point
3008,Ararat,3379,Bornes Hill
3009,Baw Baw,3825,Amor
3010,Baw Baw,3833,Tanjil Bren
3011,Benalla,3675,Glenrowan
3012,Buloke,3480,Carron
3013,Buloke,3482,Morton Plains
3014,Buloke,3483,Karyrie
3015,Buloke,3518,Nine Mile
3016,Buloke,3527,Glenloth
3017,Buloke,3527,Teddywaddy West
3018,Buloke,3530,Sutton
3019,Buloke,3533,Nyarrin
3020,Corangamite,3239,Chapple Vale
3021,East Gippsland,3701,Mitta Mitta
3022,East Gippsland,3885,Murrindal
3023,East Gippsland,3890,Buldah
3024,East Gippsland,3891,Gipsy Point
3025,East Gippsland,3893,Tambo Crossing
3026,Gannawarra,3579,Budgerum East
3027,Hepburn,3364,Werona
3028,Latrobe,3971,Balook
3029,Loddon,3579,Meering West
3030,Mansfield,3723,Enochs Point
3031,Mansfield,3723,Matlock
3032,Mildura,3512,Carina
3033,Mount Alexander,3463,Baringhup West
3034,Moyne,3268,Ayrford
3035,Moyne,3268,The Cove
3036,Moyne,3271,Pura Pura
3037,Northern Grampians,3384,Tulkara
3038,Northern Grampians,3384,Wattle Creek
3039,Northern Grampians,3387,Callawadda
3040,Northern Grampians,3387,Morrl Morrl
3041,Northern Grampians,3387,Wallaloo East
3042,Northern Grampians,3475,Archdale
3043,Northern Grampians,3477,Moolerr
3044,Pyrenees,3373,Cross Roads
3045,Pyrenees,3469,Nowhere Creek
3046,South Gippsland,3960,Gunyah
3047,Southern Grampians,3301,Tahara
3048,Southern Grampians,3312,Carapook
3049,Southern Grampians,3315,Gritjurk
3050,Strathbogie,3669,Creek Junction
3051,Swan Hill,3546,Cocamba
3052,Swan Hill,3585,Kunat
3053,Swan Hill,3585,Meatian
3054,Towong,3709,Pine Mountain
3055,Warrnambool,3283,Yangery
3056,Wellington,3858,Glenfalloch
3057,Wellington,3858,Licola North
3058,Wellington,3860,Koorool
3059,Wellington,3862,Wongungarra
3060,Wellington,3971,Calrossie
3061,West Wimmera,3490,Big Desert
3062,Yarriambiack,3395,Rosebery
3063,Yarriambiack,3424,Rainbow
3064,Alpine,3741,Hotham Heights
3065,Ararat,3272,Woorndoo
3066,Benalla,3669,Creek Junction
3067,Buloke,3480,Cope Cope
3068,Buloke,3480,Laen East
3069,Buloke,3483,Curyo
3070,Central Goldfields,3364,Strathlea
3071,Central Goldfields,3475,Archdale
3072,Corangamite,3265,Taroon
3073,Gannawarra,3542,Tittybong
3074,Gannawarra,3579,Appin
3075,Gannawarra,3579,Meering West
3076,Glenelg,3310,Tahara West
3077,Glenelg,3312,Carapook
3078,Golden Plains,3321,Wingeel
3079,Golden Plains,3322,Cressy
3080,Hepburn,3444,Tylden
3081,Loddon,3518,Fentons Creek
3082,Loddon,3518,Nine Mile
3083,Loddon,3518,Woosang
3084,Mildura,3496,Lindsay Point
3085,Monash,3166,Chadstone
3086,Moyne,3351,Nerrin Nerrin
3087,Northern Grampians,3381,Bellfield
3088,Northern Grampians,3387,Wallaloo
3089,Northern Grampians,3477,Coonooer Bridge
3090,Pyrenees,3373,Nerring
3091,South Gippsland,3996,Inverloch
3092,Southern Grampians,3401,Cherrypool
3093,Surf Coast,3235,Pennyroyal
3094,Swan Hill,3546,Turoar
3095,Wangaratta,3678,Cheshunt South
3096,Wangaratta,3735,Whorouly South
3097,Wellington,3858,Tamboritha
3098,West Wimmera,3409,Mitre
3099,Yarriambiack,3393,Willenabrina
3100,Alpine,3699,Falls Creek
3101,Ararat,3378,Yalla-Y-Poora
3102,Bass Coast,3951,Outtrim
3103,Baw Baw,3825,Aberfeldy
3104,Baw Baw,3825,Jericho
3105,Brimbank,3020,St Albans
3106,Buloke,3525,Yeungroon
3107,Buloke,3527,Thalia
3108,Corangamite,3266,Elingamite
3109,East Gippsland,3880,Ocean Grange
3110,Hepburn,3371,Evansford
3111,Horsham,3401,Telangatuk East
3112,Loddon,3518,Kurraca West
3113,Mansfield,3723,Delatite
3114,Mildura,3509,Linga
3115,Mount Alexander,3463,Bradford
3116,Mount Alexander,3464,Carisbrook
3117,Moyne,3303,Breakaway Creek
3118,Northern Grampians,3385,Lubeck
3119,Northern Grampians,3387,Marnoo West
3120,South Gippsland,3871,Allambee Reserve
3121,Towong,3695,Huon
3122,Towong,3701,Old Tallangatta
3123,Towong,3707,Tom Groggin
3124,Ararat,3379,Chatsworth
3125,Buloke,3482,Massey
3126,Buloke,3483,Jil Jil
3127,Buloke,3529,Kalpienung
3128,East Gippsland,3875,Fairy Dell
3129,East Gippsland,3888,Nurran
3130,East Gippsland,3898,Hinnomunjie
3131,Hindmarsh,3418,Lorquon
3132,Loddon,3537,Barraport West
3133,Mildura,3490,Murray-sunset
3134,Northern Grampians,3477,Dalyenong
3135,South Gippsland,3960,Boolarong
3136,Southern Grampians,3294,Karabeal
3137,Strathbogie,3666,Moglonemby
3138,Towong,3691,Bungil
3139,Ararat,3293,Glenthompson
3140,Ararat,3379,Stavely
3141,Benalla,3725,Major Plains
3142,East Gippsland,3701,Dartmouth
3143,Glenelg,3312,Brimboal
3144,Loddon,3518,Richmond Plains
3145,Mitchell,3717,Flowerdale
3146,Moyne,3303,Wallacedale
3147,Northern Grampians,3377,Crowlands
3148,Northern Grampians,3477,Swanwater
3149,Pyrenees,3371,Lillicur
3150,Southern Grampians,3301,Mount Napier
3151,Buloke,3482,Watchem West
3152,Glenelg,3315,Muntham
3153,Northern Grampians,3477,Gowar East
3154,Pyrenees,3373,Lake Wongan
3155,Southern Grampians,3315,Tarrenlea
3156,Surf Coast,3241,Ombersley
3157,Swan Hill,3544,Chinangin
