Year,LGAID,OGID,DTID,Offence Count
2023,72,57,2,4
2023,72,57,3,1
2023,72,57,4,5
2023,72,57,5,1
2023,72,57,6,28
2023,72,57,8,12
2023,72,57,9,3
2023,72,57,10,14
2023,73,53,7,1
2023,73,56,1,1
2023,73,57,1,5
2023,73,57,3,1
2023,74,52,1,3
2023,74,52,2,5
2023,74,52,4,6
2023,74,52,5,2
2023,74,52,6,16
2023,74,52,9,3
2023,74,53,7,14
2023,74,55,7,15
2023,74,57,0,6
2023,74,57,1,80
2023,74,57,2,11
2023,74,57,3,3
2023,74,57,4,18
2023,74,57,5,6
2023,74,57,6,72
2023,74,57,8,32
2023,74,57,9,7
2023,74,57,10,94
2023,75,51,8,1
2023,75,52,1,22
2023,75,52,2,14
2023,75,52,3,1
2023,75,52,4,16
2023,75,52,5,2
2023,75,52,6,36
2023,75,52,8,4
2023,75,52,10,2
2023,75,53,7,26
2023,75,55,7,51
2023,75,56,0,1
2023,75,56,6,3
2023,75,56,8,1
2023,75,57,0,11
2023,75,57,1,178
2023,75,57,2,15
2023,75,57,3,17
2023,75,57,4,55
2023,75,57,5,13
2023,75,57,6,137
2023,75,57,8,38
2023,75,57,9,13
2023,75,57,10,127
2023,75,58,7,4
2023,76,52,0,1
2023,76,52,1,9
2023,76,52,2,3
2023,76,52,3,1
2023,76,52,4,1
2023,76,52,5,1
2023,76,52,6,10
2023,76,52,8,4
2023,76,53,7,4
2023,76,55,7,2
2023,76,56,0,1
2023,76,56,6,1
2023,76,56,8,1
2023,76,56,10,1
2023,76,57,0,6
2023,76,57,1,63
2023,76,57,2,6
2023,76,57,3,3
2023,76,57,4,19
2023,76,57,6,49
2023,76,57,8,25
2023,76,57,9,4
2023,76,57,10,30
2023,77,52,1,23
2023,77,52,2,6
2023,77,52,3,1
2023,77,52,4,11
2023,77,52,5,3
2023,77,52,6,28
2023,77,52,8,4
2023,77,52,9,5
2023,77,52,10,4
2023,77,53,7,21
2023,77,55,7,29
2023,77,56,0,1
2023,77,56,1,2
2023,77,57,0,13
2023,77,57,1,247
2023,77,57,2,19
2023,77,57,3,19
2023,77,57,4,50
2023,77,57,5,11
2023,77,57,6,153
2023,77,57,8,48
2023,77,57,9,5
2023,77,57,10,125
2023,78,52,1,2
2023,78,52,2,13
2023,78,52,3,3
2023,78,52,4,7
2023,78,52,5,53
2023,78,52,6,23
2023,78,52,8,3
2023,78,52,9,2
2023,78,52,10,2
2023,78,53,7,2
2023,78,55,7,22
2023,78,56,4,1
2023,78,56,9,1
2023,78,57,0,11
2023,78,57,1,140
2023,78,57,2,19
2023,78,57,3,14
2023,78,57,4,39
2023,78,57,5,76
2023,78,57,6,128
2023,78,57,8,50
2023,78,57,9,13
2023,78,57,10,151
2023,78,58,7,40
2023,79,52,0,1
2023,79,52,1,7
2023,79,52,2,2
2023,79,52,3,1
2023,79,52,4,4
2023,79,52,5,1
2023,79,52,6,8
2023,79,52,8,3
2023,79,52,9,2
2023,79,53,7,12
2023,79,55,7,12
2023,79,56,0,1
2023,79,56,1,1
2023,79,56,2,1
2023,79,56,4,1
2023,79,57,0,2
2023,79,57,1,97
2023,79,57,2,6
2023,79,57,3,6
2023,79,57,4,16
2023,79,57,5,1
2023,79,57,6,51
2023,79,57,8,21
2023,79,57,9,12
2023,79,57,10,58
2023,80,53,7,2
2023,80,57,1,3
2023,80,57,4,1
2023,80,57,10,1
2022,0,57,0,1
2022,0,57,1,5
2022,0,57,2,1
2022,1,52,1,1
2022,1,52,2,3
2022,1,52,3,3
2022,1,52,6,4
2022,1,52,9,4
2022,1,53,7,3
2022,1,56,1,1
2022,1,56,6,1
2022,1,56,8,2
2022,1,56,10,1
2022,1,57,0,5
2022,1,57,1,43
2022,1,57,2,4
2022,1,57,3,3
2022,1,57,4,1
2022,1,57,5,2
2022,1,57,6,18
2022,1,57,8,4
2022,1,57,9,7
2022,1,57,10,13
2022,2,52,0,6
2022,2,52,1,18
2022,2,52,2,2
2022,2,52,3,2
2022,2,52,4,2
2022,2,52,5,3
2022,2,52,6,26
2022,2,53,7,9
2022,2,55,7,5
2022,2,56,1,2
2022,2,57,0,7
2022,2,57,1,120
2022,2,57,2,16
2022,2,57,3,15
2022,2,57,4,9
2022,2,57,5,8
2022,2,57,6,111
2022,2,57,8,9
2022,2,57,9,5
2022,2,57,10,58
2022,2,58,7,2
2022,3,51,8,1
2022,3,52,1,13
2022,3,52,2,3
2022,3,52,3,1
2022,3,52,4,13
2022,3,52,5,6
2022,3,52,6,23
2022,3,52,8,2
2022,3,52,9,2
2022,3,52,10,4
2022,3,53,7,12
2022,3,55,7,13
2022,3,56,1,2
2022,3,56,5,1
2022,3,56,6,1
2022,3,57,0,4
2022,3,57,1,155
2022,3,57,2,19
2022,3,57,3,4
2022,3,57,4,26
2022,3,57,5,16
2022,3,57,6,99
2022,3,57,8,44
2022,3,57,9,10
2022,3,57,10,100
2022,3,58,7,41
2022,4,52,0,1
2022,4,52,1,3
2022,4,52,6,2
2022,4,53,7,5
2022,4,55,7,3
2022,4,56,1,1
2022,4,57,0,1
2022,4,57,1,34
2022,4,57,2,1
2022,4,57,3,3
2022,4,57,4,4
2022,4,57,5,1
2022,4,57,6,19
2022,4,57,8,2
2022,4,57,9,1
2022,4,57,10,4
2022,5,52,0,1
2022,5,52,1,3
2022,5,52,2,1
2022,5,52,4,2
2022,5,52,6,7
2022,5,53,7,11
2022,5,55,7,19
2022,5,56,0,1
2022,5,56,1,1
2022,5,56,6,4
2022,5,57,0,9
2022,5,57,1,113
2022,5,57,2,1
2022,5,57,3,3
2022,5,57,4,20
2022,5,57,5,4
2022,5,57,6,75
2022,5,57,8,13
2022,5,57,9,7
2022,5,57,10,35
2022,6,52,1,1
2022,6,52,2,3
2022,6,52,3,2
2022,6,52,4,4
2022,6,52,6,8
2022,6,52,8,2
2022,6,53,7,5
2022,6,55,7,12
2022,6,56,5,1
2022,6,56,6,1
2022,6,57,0,1
2022,6,57,1,37
2022,6,57,2,11
2022,6,57,3,4
2022,6,57,4,11
2022,6,57,5,9
2022,6,57,6,31
2022,6,57,8,4
2022,6,57,9,5
2022,6,57,10,52
2022,6,58,7,40
2022,7,52,1,1
2022,7,52,6,5
2022,7,53,7,3
2022,7,56,1,2
2022,7,56,10,2
2022,7,57,0,1
2022,7,57,1,26
2022,7,57,2,1
2022,7,57,3,1
2022,7,57,4,8
2022,7,57,6,9
2022,7,57,8,3
2022,7,57,9,2
2022,7,57,10,1
2022,8,51,8,1
2022,8,52,0,1
2022,8,52,1,3
2022,8,52,2,3
2022,8,52,4,5
2022,8,52,5,2
2022,8,52,6,9
2022,8,52,8,1
2022,8,52,9,1
2022,8,52,10,2
2022,8,53,7,10
2022,8,55,7,6
2022,8,56,4,1
2022,8,56,6,1
2022,8,56,9,1
2022,8,57,0,2
2022,8,57,1,61
2022,8,57,2,8
2022,8,57,3,9
2022,8,57,4,8
2022,8,57,5,3
2022,8,57,6,41
2022,8,57,8,19
2022,8,57,9,11
2022,8,57,10,43
2022,8,58,7,22
2022,9,51,8,3
2022,9,52,0,1
2022,9,52,1,45
2022,9,52,2,18
2022,9,52,3,1
2022,9,52,4,12
2022,9,52,5,35
2022,9,52,6,57
2022,9,52,8,8
2022,9,52,9,3
2022,9,52,10,1
2022,9,53,7,58
2022,9,55,7,13
2022,9,56,1,1
2022,9,56,2,1
2022,9,56,5,1
2022,9,56,6,3
2022,9,56,8,3
2022,9,57,0,6
2022,9,57,1,269
2022,9,57,2,21
2022,9,57,3,14
2022,9,57,4,33
2022,9,57,5,105
2022,9,57,6,206
2022,9,57,8,49
2022,9,57,9,6
2022,9,57,10,165
2022,10,52,9,1
2022,10,53,7,3
2022,10,57,0,1
2022,10,57,1,17
2022,10,57,2,9
2022,10,57,3,7
2022,10,57,8,4
2022,10,57,9,10
2022,10,57,10,1
2022,11,52,6,1
2022,11,53,7,7
2022,11,56,0,1
2022,11,57,0,3
2022,11,57,1,30
2022,11,57,2,3
2022,11,57,4,3
2022,11,57,6,23
2022,11,57,8,3
2022,11,57,10,4
2022,12,51,8,3
2022,12,52,0,1
2022,12,52,1,8
2022,12,52,2,2
2022,12,52,3,1
2022,12,52,4,5
2022,12,52,6,13
2022,12,52,8,3
2022,12,52,10,1
2022,12,53,7,10
2022,12,55,7,10
2022,12,56,0,1
2022,12,56,4,1
2022,12,57,0,1
2022,12,57,1,105
2022,12,57,2,11
2022,12,57,3,7
2022,12,57,4,24
2022,12,57,5,5
2022,12,57,6,64
2022,12,57,8,22
2022,12,57,9,9
2022,12,57,10,41
2022,13,51,8,1
2022,13,52,0,3
2022,13,52,1,25
2022,13,52,2,7
2022,13,52,3,4
2022,13,52,4,10
2022,13,52,5,3
2022,13,52,6,47
2022,13,52,8,7
2022,13,52,9,6
2022,13,52,10,1
2022,13,53,7,50
2022,13,55,7,59
2022,13,56,0,2
2022,13,56,4,1
2022,13,56,6,2
2022,13,56,8,2
2022,13,57,0,14
2022,13,57,1,342
2022,13,57,2,22
2022,13,57,3,31
2022,13,57,4,76
2022,13,57,5,19
2022,13,57,6,229
2022,13,57,8,81
2022,13,57,9,18
2022,13,57,10,234
2022,13,58,7,1
2022,14,51,8,1
2022,14,52,1,3
2022,14,52,2,1
2022,14,52,6,4
2022,14,53,7,5
2022,14,56,0,1
2022,14,57,0,2
2022,14,57,1,28
2022,14,57,3,2
2022,14,57,5,1
2022,14,57,6,14
2022,14,57,10,4
2022,15,52,1,5
2022,15,52,3,2
2022,15,52,4,4
2022,15,52,6,5
2022,15,52,8,4
2022,15,53,7,3
2022,15,57,0,2
2022,15,57,1,46
2022,15,57,4,3
2022,15,57,5,1
2022,15,57,6,18
2022,15,57,8,6
2022,15,57,9,3
2022,15,57,10,9
2022,16,52,0,1
2022,16,52,1,2
2022,16,52,3,2
2022,16,52,6,1
2022,16,53,7,3
2022,16,57,1,16
2022,16,57,4,1
2022,16,57,5,2
2022,16,57,6,4
2022,16,57,10,4
2022,17,52,0,1
2022,17,52,1,18
2022,17,52,2,9
2022,17,52,3,3
2022,17,52,4,18
2022,17,52,5,10
2022,17,52,6,36
2022,17,52,8,6
2022,17,52,9,3
2022,17,52,10,4
2022,17,53,7,25
2022,17,55,7,65
2022,17,56,0,2
2022,17,56,1,1
2022,17,56,6,3
2022,17,56,8,1
2022,17,56,10,1
2022,17,57,0,12
2022,17,57,1,265
2022,17,57,2,15
2022,17,57,3,9
2022,17,57,4,36
2022,17,57,5,13
2022,17,57,6,209
2022,17,57,8,51
2022,17,57,9,17
2022,17,57,10,127
2022,17,58,7,225
2022,18,52,0,1
2022,18,52,1,5
2022,18,52,2,1
2022,18,52,3,1
2022,18,52,6,11
2022,18,53,7,21
2022,18,55,7,3
2022,18,56,1,3
2022,18,56,6,1
2022,18,57,0,3
2022,18,57,1,126
2022,18,57,2,1
2022,18,57,3,2
2022,18,57,4,2
2022,18,57,5,3
2022,18,57,6,43
2022,18,57,8,16
2022,18,57,9,3
2022,18,57,10,16
2022,18,58,7,1
2022,19,52,0,1
2022,19,52,1,16
2022,19,52,2,16
2022,19,52,3,5
2022,19,52,4,11
2022,19,52,5,1
2022,19,52,6,52
2022,19,52,8,10
2022,19,52,9,4
2022,19,52,10,3
2022,19,53,7,34
2022,19,55,7,39
2022,19,56,0,1
2022,19,56,1,1
2022,19,57,0,11
2022,19,57,1,250
2022,19,57,2,14
2022,19,57,3,14
2022,19,57,4,49
2022,19,57,5,11
2022,19,57,6,232
2022,19,57,8,46
2022,19,57,9,20
2022,19,57,10,173
2022,19,58,7,1
2022,20,52,4,1
2022,20,52,6,2
2022,20,53,7,7
2022,20,56,6,1
2022,20,57,1,19
2022,20,57,3,2
2022,20,57,4,3
2022,20,57,6,8
2022,20,57,8,2
2022,20,57,9,2
2022,20,57,10,8
2022,21,52,1,11
2022,21,52,2,8
2022,21,52,3,2
2022,21,52,4,4
2022,21,52,5,3
2022,21,52,6,11
2022,21,52,8,3
2022,21,52,10,4
2022,21,53,7,10
2022,21,55,7,19
2022,21,57,0,3
2022,21,57,1,65
2022,21,57,2,10
2022,21,57,3,9
2022,21,57,4,8
2022,21,57,5,11
2022,21,57,6,47
2022,21,57,8,14
2022,21,57,9,10
2022,21,57,10,64
2022,21,58,7,10
2022,22,51,8,3
2022,22,52,0,1
2022,22,52,1,7
2022,22,52,4,1
2022,22,52,5,3
2022,22,52,6,5
2022,22,52,8,1
2022,22,53,7,11
2022,22,55,7,1
2022,22,56,1,2
2022,22,57,0,1
2022,22,57,1,34
2022,22,57,2,1
2022,22,57,3,4
2022,22,57,4,2
2022,22,57,5,5
2022,22,57,6,4
2022,22,57,8,5
2022,22,57,9,1
2022,22,57,10,5
2022,23,52,1,1
2022,23,53,7,6
2022,23,57,1,5
2022,23,57,4,1
2022,23,57,6,4
2022,23,57,8,1
2022,23,57,10,1
2022,24,51,8,3
2022,24,52,0,1
2022,24,52,1,13
2022,24,52,2,3
2022,24,52,4,3
2022,24,52,5,2
2022,24,52,6,12
2022,24,52,8,8
2022,24,52,9,2
2022,24,52,10,1
2022,24,53,7,8
2022,24,55,7,24
2022,24,56,0,2
2022,24,56,1,2
2022,24,56,6,1
2022,24,56,9,1
2022,24,57,0,5
2022,24,57,1,130
2022,24,57,3,6
2022,24,57,4,16
2022,24,57,5,4
2022,24,57,6,97
2022,24,57,8,25
2022,24,57,9,12
2022,24,57,10,80
2022,25,52,0,1
2022,25,52,1,19
2022,25,52,2,5
2022,25,52,3,2
2022,25,52,4,14
2022,25,52,5,14
2022,25,52,6,34
2022,25,52,8,6
2022,25,52,9,1
2022,25,52,10,6
2022,25,53,7,27
2022,25,55,7,37
2022,25,56,6,3
2022,25,56,8,1
2022,25,57,0,11
2022,25,57,1,394
2022,25,57,2,20
2022,25,57,3,16
2022,25,57,4,36
2022,25,57,5,94
2022,25,57,6,261
2022,25,57,8,65
2022,25,57,9,11
2022,25,57,10,232
2022,25,58,7,1
2022,26,51,8,4
2022,26,52,0,1
2022,26,52,1,11
2022,26,52,2,4
2022,26,52,3,3
2022,26,52,4,9
2022,26,52,5,1
2022,26,52,6,47
2022,26,52,8,3
2022,26,52,9,3
2022,26,52,10,5
2022,26,53,7,28
2022,26,55,7,16
2022,26,56,9,1
2022,26,57,0,12
2022,26,57,1,270
2022,26,57,2,15
2022,26,57,3,21
2022,26,57,4,48
2022,26,57,5,9
2022,26,57,6,187
2022,26,57,8,39
2022,26,57,9,13
2022,26,57,10,141
2022,27,52,0,2
2022,27,52,1,34
2022,27,52,2,3
2022,27,52,4,73
2022,27,52,6,207
2022,27,52,8,1
2022,27,52,10,2
2022,27,53,7,24
2022,27,55,7,13
2022,27,56,0,2
2022,27,56,1,6
2022,27,56,4,1
2022,27,56,6,4
2022,27,57,0,7
2022,27,57,1,181
2022,27,57,2,10
2022,27,57,3,11
2022,27,57,4,31
2022,27,57,5,1
2022,27,57,6,134
2022,27,57,8,20
2022,27,57,9,6
2022,27,57,10,69
2022,28,52,2,1
2022,28,52,6,1
2022,28,52,9,1
2022,28,53,7,1
2022,28,57,1,2
2022,28,57,4,1
2022,28,57,6,2
2022,28,57,9,1
2022,29,56,10,1
2022,29,57,1,8
2022,29,57,6,1
2022,29,57,9,1
2022,29,57,10,1
2022,30,51,8,1
2022,30,52,1,21
2022,30,52,2,3
2022,30,52,3,2
2022,30,52,4,6
2022,30,52,5,5
2022,30,52,6,16
2022,30,52,8,1
2022,30,52,9,1
2022,30,53,7,10
2022,30,55,7,8
2022,30,56,4,1
2022,30,57,0,3
2022,30,57,1,121
2022,30,57,2,9
2022,30,57,3,6
2022,30,57,4,18
2022,30,57,5,12
2022,30,57,6,61
2022,30,57,8,22
2022,30,57,9,10
2022,30,57,10,59
2022,31,51,8,1
2022,31,52,0,1
2022,31,52,1,4
2022,31,52,3,1
2022,31,52,4,5
2022,31,52,6,7
2022,31,52,8,2
2022,31,53,7,4
2022,31,55,7,1
2022,31,56,1,1
2022,31,56,6,1
2022,31,57,0,2
2022,31,57,1,75
2022,31,57,2,1
2022,31,57,3,2
2022,31,57,4,7
2022,31,57,5,1
2022,31,57,6,42
2022,31,57,8,6
2022,31,57,9,1
2022,31,57,10,14
2022,32,51,8,6
2022,32,52,1,20
2022,32,52,2,14
2022,32,52,3,2
2022,32,52,4,9
2022,32,52,5,1
2022,32,52,6,38
2022,32,52,8,18
2022,32,52,9,1
2022,32,52,10,6
2022,32,53,7,23
2022,32,55,7,66
2022,32,56,1,2
2022,32,56,6,2
2022,32,56,8,2
2022,32,57,0,8
2022,32,57,1,313
2022,32,57,2,31
2022,32,57,3,16
2022,32,57,4,41
2022,32,57,5,13
2022,32,57,6,189
2022,32,57,8,53
2022,32,57,9,17
2022,32,57,10,168
2022,32,58,7,2
2022,33,52,6,2
2022,33,53,7,1
2022,33,57,0,3
2022,33,57,1,3
2022,33,57,6,4
2022,33,57,8,1
2022,33,57,10,3
2022,35,52,0,3
2022,35,52,1,12
2022,35,52,2,11
2022,35,52,3,2
2022,35,52,4,9
2022,35,52,5,2
2022,35,52,6,31
2022,35,52,8,6
2022,35,52,9,3
2022,35,52,10,6
2022,35,53,7,13
2022,35,55,7,27
2022,35,56,6,1
2022,35,57,0,11
2022,35,57,1,152
2022,35,57,2,13
2022,35,57,3,11
2022,35,57,4,31
2022,35,57,5,16
2022,35,57,6,131
2022,35,57,8,48
2022,35,57,9,18
2022,35,57,10,167
2022,35,58,7,12
2022,36,51,8,1
2022,36,52,0,3
2022,36,52,1,22
2022,36,52,2,4
2022,36,52,3,3
2022,36,52,4,18
2022,36,52,5,3
2022,36,52,6,44
2022,36,52,8,10
2022,36,52,10,4
2022,36,53,7,8
2022,36,55,7,65
2022,36,56,1,1
2022,36,56,2,2
2022,36,56,3,1
2022,36,56,6,1
2022,36,56,10,1
2022,36,57,0,15
2022,36,57,1,299
2022,36,57,2,25
2022,36,57,3,8
2022,36,57,4,47
2022,36,57,5,11
2022,36,57,6,243
2022,36,57,8,35
2022,36,57,9,16
2022,36,57,10,182
2022,36,58,7,4
2022,37,51,8,2
2022,37,52,0,2
2022,37,52,1,26
2022,37,52,2,9
2022,37,52,3,4
2022,37,52,4,21
2022,37,52,5,2
2022,37,52,6,55
2022,37,52,8,6
2022,37,52,9,2
2022,37,52,10,4
2022,37,53,7,22
2022,37,55,7,32
2022,37,56,0,4
2022,37,56,1,7
2022,37,56,2,1
2022,37,56,4,1
2022,37,56,6,8
2022,37,57,0,12
2022,37,57,1,275
2022,37,57,2,17
2022,37,57,3,14
2022,37,57,4,44
2022,37,57,5,10
2022,37,57,6,160
2022,37,57,8,47
2022,37,57,9,14
2022,37,57,10,142
2022,37,58,7,1
2022,38,52,1,1
2022,38,52,4,1
2022,38,52,6,1
2022,38,53,7,1
2022,38,56,0,1
2022,38,56,6,1
2022,38,57,1,7
2022,38,57,2,1
2022,38,57,4,1
2022,38,57,9,1
2022,38,57,10,2
2022,39,52,1,2
2022,39,52,6,1
2022,39,53,7,5
2022,39,55,7,1
2022,39,56,1,1
2022,39,57,0,2
2022,39,57,1,43
2022,39,57,2,1
2022,39,57,3,1
2022,39,57,4,3
2022,39,57,5,1
2022,39,57,6,14
2022,39,57,8,1
2022,39,57,9,2
2022,39,57,10,8
2022,40,51,8,1
2022,40,52,1,4
2022,40,52,2,3
2022,40,52,3,1
2022,40,52,4,4
2022,40,52,5,2
2022,40,52,6,16
2022,40,52,8,5
2022,40,52,9,3
2022,40,52,10,1
2022,40,53,7,8
2022,40,55,7,7
2022,40,56,1,2
2022,40,57,1,58
2022,40,57,2,4
2022,40,57,3,4
2022,40,57,4,8
2022,40,57,5,3
2022,40,57,6,40
2022,40,57,8,13
2022,40,57,9,9
2022,40,57,10,55
2022,41,52,2,1
2022,41,56,1,1
2022,41,56,2,1
2022,41,57,1,6
2022,41,57,2,1
2022,41,57,6,1
2022,41,57,9,1
2022,42,51,8,2
2022,42,52,0,1
2022,42,52,1,7
2022,42,52,2,8
2022,42,52,3,3
2022,42,52,4,6
2022,42,52,5,13
2022,42,52,6,27
2022,42,52,8,17
2022,42,52,9,1
2022,42,52,10,2
2022,42,53,7,16
2022,42,55,7,13
2022,42,56,1,2
2022,42,57,0,2
2022,42,57,1,149
2022,42,57,2,10
2022,42,57,3,6
2022,42,57,4,14
2022,42,57,5,39
2022,42,57,6,91
2022,42,57,8,56
2022,42,57,9,11
2022,42,57,10,78
2022,43,52,0,1
2022,43,52,1,23
2022,43,52,2,4
2022,43,52,3,2
2022,43,52,4,16
2022,43,52,6,17
2022,43,52,9,4
2022,43,52,10,5
2022,43,53,7,10
2022,43,55,7,31
2022,43,56,0,1
2022,43,56,2,1
2022,43,56,4,1
2022,43,56,6,1
2022,43,57,0,4
2022,43,57,1,144
2022,43,57,2,25
2022,43,57,3,11
2022,43,57,4,27
2022,43,57,5,8
2022,43,57,6,130
2022,43,57,8,30
2022,43,57,9,12
2022,43,57,10,117
2022,44,51,8,3
2022,44,52,0,10
2022,44,52,1,27
2022,44,52,2,39
2022,44,52,3,19
2022,44,52,4,36
2022,44,52,5,142
2022,44,52,6,119
2022,44,52,8,47
2022,44,52,9,19
2022,44,52,10,3
2022,44,53,7,3
2022,44,55,7,66
2022,44,56,1,2
2022,44,56,3,1
2022,44,56,5,1
2022,44,56,6,2
2022,44,56,8,2
2022,44,56,10,1
2022,44,57,0,51
2022,44,57,1,618
2022,44,57,2,202
2022,44,57,3,132
2022,44,57,4,127
2022,44,57,5,70
2022,44,57,6,416
2022,44,57,8,210
2022,44,57,9,77
2022,44,57,10,483
2022,44,58,7,7
2022,45,52,0,1
2022,45,52,1,23
2022,45,52,2,5
2022,45,52,3,2
2022,45,52,4,5
2022,45,52,5,1
2022,45,52,6,25
2022,45,52,8,6
2022,45,53,7,39
2022,45,55,7,21
2022,45,56,10,1
2022,45,57,0,7
2022,45,57,1,192
2022,45,57,2,9
2022,45,57,3,6
2022,45,57,4,22
2022,45,57,5,10
2022,45,57,6,118
2022,45,57,8,36
2022,45,57,9,15
2022,45,57,10,82
2022,46,52,0,1
2022,46,52,1,11
2022,46,52,2,6
2022,46,52,3,1
2022,46,52,4,5
2022,46,52,5,1
2022,46,52,6,23
2022,46,52,8,3
2022,46,52,10,13
2022,46,53,7,11
2022,46,55,7,21
2022,46,57,0,7
2022,46,57,1,173
2022,46,57,2,17
2022,46,57,3,11
2022,46,57,4,23
2022,46,57,5,12
2022,46,57,6,93
2022,46,57,8,23
2022,46,57,9,8
2022,46,57,10,87
2022,46,58,7,3
2022,47,52,0,2
2022,47,52,1,13
2022,47,52,2,3
2022,47,52,4,1
2022,47,52,5,3
2022,47,52,6,21
2022,47,52,8,3
2022,47,52,10,1
2022,47,53,7,16
2022,47,55,7,7
2022,47,56,0,1
2022,47,57,0,1
2022,47,57,1,146
2022,47,57,2,5
2022,47,57,3,9
2022,47,57,4,2
2022,47,57,5,3
2022,47,57,6,113
2022,47,57,8,42
2022,47,57,9,9
2022,47,57,10,44
2022,48,52,1,4
2022,48,52,2,2
2022,48,52,6,5
2022,48,52,8,4
2022,48,53,7,13
2022,48,55,7,3
2022,48,56,1,1
2022,48,57,0,3
2022,48,57,1,67
2022,48,57,2,7
2022,48,57,3,3
2022,48,57,4,19
2022,48,57,5,2
2022,48,57,6,52
2022,48,57,8,13
2022,48,57,9,7
2022,48,57,10,14
2022,49,52,1,6
2022,49,52,2,3
2022,49,52,4,1
2022,49,52,5,2
2022,49,52,6,4
2022,49,52,8,1
2022,49,52,9,3
2022,49,53,7,12
2022,49,55,7,2
2022,49,56,1,3
2022,49,56,8,1
2022,49,57,0,3
2022,49,57,1,35
2022,49,57,2,2
2022,49,57,3,5
2022,49,57,4,2
2022,49,57,5,1
2022,49,57,6,21
2022,49,57,8,9
2022,49,57,9,3
2022,49,57,10,12
2022,50,52,0,7
2022,50,52,1,7
2022,50,52,2,24
2022,50,52,3,7
2022,50,52,4,7
2022,50,52,5,14
2022,50,52,6,55
2022,50,52,8,32
2022,50,52,9,29
2022,50,52,10,8
2022,50,53,7,19
2022,50,55,7,37
2022,50,57,0,8
2022,50,57,1,148
2022,50,57,2,12
2022,50,57,3,11
2022,50,57,4,33
2022,50,57,5,23
2022,50,57,6,130
2022,50,57,8,28
2022,50,57,9,14
2022,50,57,10,154
2022,50,58,7,1
2022,51,52,0,1
2022,51,52,1,14
2022,51,52,2,9
2022,51,52,3,4
2022,51,52,4,2
2022,51,52,5,5
2022,51,52,6,24
2022,51,52,8,4
2022,51,52,9,1
2022,51,52,10,4
2022,51,53,7,8
2022,51,55,7,12
2022,51,56,3,1
2022,51,56,5,1
2022,51,56,8,1
2022,51,57,0,11
2022,51,57,1,110
2022,51,57,2,27
2022,51,57,3,22
2022,51,57,4,19
2022,51,57,5,7
2022,51,57,6,64
2022,51,57,8,38
2022,51,57,9,16
2022,51,57,10,70
2022,51,58,7,1
2022,52,52,0,1
2022,52,52,1,4
2022,52,52,3,1
2022,52,52,4,1
2022,52,52,5,1
2022,52,52,6,8
2022,52,53,7,4
2022,52,55,7,4
2022,52,57,0,1
2022,52,57,1,37
2022,52,57,2,3
2022,52,57,3,1
2022,52,57,4,6
2022,52,57,6,26
2022,52,57,8,5
2022,52,57,9,1
2022,52,57,10,4
2022,53,52,0,1
2022,53,52,1,15
2022,53,52,2,4
2022,53,52,3,1
2022,53,52,4,4
2022,53,52,5,2
2022,53,52,6,24
2022,53,52,8,4
2022,53,52,9,5
2022,53,53,7,33
2022,53,55,7,29
2022,53,56,1,2
2022,53,56,2,1
2022,53,56,8,2
2022,53,57,0,8
2022,53,57,1,154
2022,53,57,2,34
2022,53,57,3,10
2022,53,57,4,34
2022,53,57,5,2
2022,53,57,6,117
2022,53,57,8,44
2022,53,57,9,14
2022,53,57,10,90
2022,53,58,7,10
2022,54,52,1,3
2022,54,52,2,2
2022,54,52,4,1
2022,54,52,6,2
2022,54,52,8,1
2022,54,52,9,1
2022,54,53,7,3
2022,54,55,7,2
2022,54,56,4,1
2022,54,57,1,12
2022,54,57,2,1
2022,54,57,3,2
2022,54,57,4,2
2022,54,57,5,2
2022,54,57,6,7
2022,54,57,8,4
2022,54,57,9,2
2022,54,57,10,3
2022,55,52,1,3
2022,55,52,3,1
2022,55,52,8,1
2022,55,53,7,3
2022,55,56,6,1
2022,55,57,1,16
2022,55,57,3,1
2022,55,57,5,1
2022,55,57,6,2
2022,55,57,8,6
2022,55,57,9,2
2022,55,57,10,2
2022,56,52,1,5
2022,56,52,2,1
2022,56,52,6,1
2022,56,52,8,1
2022,56,52,10,1
2022,56,53,7,5
2022,56,56,6,1
2022,56,57,1,10
2022,56,57,3,1
2022,56,57,6,4
2022,56,57,8,3
2022,56,57,9,3
2022,56,57,10,1
2022,57,52,2,4
2022,57,53,7,3
2022,57,55,7,2
2022,57,57,1,26
2022,57,57,2,1
2022,57,57,3,2
2022,57,57,4,1
2022,57,57,5,2
2022,57,57,6,13
2022,57,57,8,4
2022,57,57,9,1
2022,57,57,10,11
2022,57,58,7,1
2022,58,52,1,2
2022,58,52,2,2
2022,58,52,3,3
2022,58,52,6,3
2022,58,52,8,1
2022,58,52,9,1
2022,58,53,7,2
2022,58,54,7,1
2022,58,57,0,1
2022,58,57,1,49
2022,58,57,2,1
2022,58,57,3,2
2022,58,57,4,3
2022,58,57,5,3
2022,58,57,6,15
2022,58,57,8,4
2022,58,57,9,2
2022,58,57,10,12
2022,59,51,8,1
2022,59,52,0,1
2022,59,52,1,19
2022,59,52,2,25
2022,59,52,3,7
2022,59,52,4,20
2022,59,52,5,11
2022,59,52,6,37
2022,59,52,8,14
2022,59,52,9,10
2022,59,52,10,10
2022,59,55,7,28
2022,59,56,0,1
2022,59,56,5,1
2022,59,56,6,2
2022,59,57,0,13
