Year,LGAID,OSGID,Offence Count,"PSA Rate per 100,000 population","LGA Rate per 100,000 population"
2021,47,102,269,260.1,260.1
2021,47,103,4,3.9,3.9
2021,47,104,1,1.0,1.0
2021,20,107,4,5.8,5.8
2021,20,0,297,433.4,433.4
2021,20,1,155,226.2,226.2
2021,20,2,39,56.9,56.9
2021,20,3,181,264.1,264.1
2021,20,4,158,230.6,230.6
2021,20,108,568,828.9,828.9
2021,20,109,2,2.9,2.9
2021,20,110,10,14.6,14.6
2021,20,5,18,26.3,26.3
2021,20,112,2,2.9,2.9
2021,20,7,17,24.8,24.8
2021,20,8,11,16.1,16.1
2021,20,9,32,46.7,46.7
2021,20,10,14,20.4,20.4
2021,20,11,46,67.1,67.1
2021,20,12,44,64.2,64.2
2021,20,13,46,67.1,67.1
2021,20,15,19,27.7,27.7
2021,20,16,63,91.9,91.9
2021,20,17,28,40.9,40.9
2021,20,19,13,19.0,19.0
2021,20,20,734,1071.1,1071.1
2021,20,21,33,48.2,48.2
2021,20,22,7,10.2,10.2
2021,20,23,63,91.9,91.9
2021,20,24,1,1.5,1.5
2021,20,26,255,372.1,372.1
2021,20,27,204,297.7,297.7
2021,20,28,5,7.3,7.3
2021,20,29,235,342.9,342.9
2021,20,30,644,939.8,939.8
2021,20,31,330,481.6,481.6
2021,20,32,121,176.6,176.6
2021,20,33,152,221.8,221.8
2021,20,35,503,734.0,734.0
2021,20,36,26,37.9,37.9
2021,20,38,348,507.8,507.8
2021,20,39,13,19.0,19.0
2021,20,44,1,1.5,1.5
2021,20,45,44,64.2,64.2
2021,20,46,17,24.8,24.8
2021,20,48,4,5.8,5.8
2021,20,49,12,17.5,17.5
2021,20,50,348,507.8,507.8
2021,20,51,1,1.5,1.5
2021,20,52,109,159.1,159.1
2021,20,53,155,226.2,226.2
2021,20,54,2,2.9,2.9
2021,20,55,23,33.6,33.6
2021,20,56,42,61.3,61.3
2021,20,57,30,43.8,43.8
2021,20,58,6,8.8,8.8
2021,20,59,15,21.9,21.9
2021,20,60,1,1.5,1.5
2021,20,61,1,1.5,1.5
2021,20,62,2,2.9,2.9
2021,20,63,2,2.9,2.9
2021,20,65,54,78.8,78.8
2021,20,72,1,1.5,1.5
2021,20,74,294,429.0,429.0
2021,20,75,16,23.3,23.3
2021,20,76,10,14.6,14.6
2021,20,77,53,77.3,77.3
2021,20,78,1795,2619.4,2619.4
2021,20,79,119,173.7,173.7
2021,20,80,426,621.7,621.7
2021,20,81,28,40.9,40.9
2021,20,93,2,2.9,2.9
2021,20,96,6,8.8,8.8
2021,20,100,11,16.1,16.1
2021,20,101,1,1.5,1.5
2021,20,102,27,39.4,39.4
2021,20,103,3,4.4,4.4
2021,57,107,4,10.9,19.9
2021,57,0,32,87.6,159.5
2021,57,1,28,76.6,139.6
2021,57,2,26,71.1,129.6
2021,57,3,59,161.4,294.1
2021,57,4,42,114.9,209.4
2021,57,108,142,388.5,707.9
2021,57,110,2,5.5,10.0
2021,57,5,3,8.2,15.0
2021,57,7,3,8.2,15.0
2021,57,8,2,5.5,10.0
2021,57,9,5,13.7,24.9
2021,57,10,8,21.9,39.9
2021,57,11,17,46.5,84.8
2021,57,12,25,68.4,124.6
2021,57,13,8,21.9,39.9
2021,57,15,9,24.6,44.9
2021,57,16,23,62.9,114.7
2021,57,17,4,10.9,19.9
2021,57,20,180,492.5,897.4
2021,57,21,32,87.6,159.5
2021,57,22,4,10.9,19.9
2021,57,23,5,13.7,24.9
2021,57,24,2,5.5,10.0
2021,57,26,44,120.4,219.4
2021,57,27,8,21.9,39.9
2021,57,29,32,87.6,159.5
2021,57,30,45,123.1,224.3
2021,57,31,22,60.2,109.7
2021,57,32,4,10.9,19.9
2021,57,33,17,46.5,84.8
2021,57,35,112,306.4,558.4
2021,57,36,2,5.5,10.0
2021,57,38,65,177.8,324.1
2021,57,45,12,32.8,59.8
2021,57,46,10,27.4,49.9
2021,57,49,3,8.2,15.0
2021,57,50,82,224.4,408.8
2021,57,52,39,106.7,194.4
2021,57,53,35,95.8,174.5
2021,57,54,4,10.9,19.9
2021,57,55,14,38.3,69.8
2021,57,56,9,24.6,44.9
2021,57,57,18,49.2,89.7
2021,57,58,6,16.4,29.9
2021,57,59,4,10.9,19.9
2021,57,60,1,2.7,5.0
2021,57,65,27,73.9,134.6
2021,57,66,1,2.7,5.0
2021,57,74,59,161.4,294.1
2021,57,75,2,5.5,10.0
2021,57,76,7,19.2,34.9
2021,57,77,3,8.2,15.0
2021,57,78,189,517.1,942.3
2021,57,79,45,123.1,224.3
2021,57,80,68,186.0,339.0
2021,57,81,11,30.1,54.8
2021,57,93,1,2.7,5.0
2021,57,96,1,2.7,5.0
2021,57,102,88,240.8,438.7
2021,57,103,1,2.7,5.0
2021,73,107,2,5.5,12.1
2021,73,0,20,54.7,121.3
2021,73,1,26,71.1,157.7
2021,73,2,12,32.8,72.8
2021,73,3,42,114.9,254.7
2021,73,4,22,60.2,133.4
2021,73,108,38,104.0,230.4
2021,73,109,1,2.7,6.1
2021,73,110,3,8.2,18.2
2021,73,5,2,5.5,12.1
2021,73,112,1,2.7,6.1
2021,73,7,4,10.9,24.3
2021,73,8,1,2.7,6.1
2021,73,9,5,13.7,30.3
2021,73,10,4,10.9,24.3
2021,73,11,13,35.6,78.8
2021,73,12,12,32.8,72.8
2021,73,13,10,27.4,60.6
2021,73,15,10,27.4,60.6
2021,73,16,16,43.8,97.0
2021,73,17,1,2.7,6.1
2021,73,19,2,5.5,12.1
2021,73,20,106,290.0,642.7
2021,73,21,1,2.7,6.1
2021,73,23,4,10.9,24.3
2021,73,24,1,2.7,6.1
2021,73,26,20,54.7,121.3
2021,73,27,8,21.9,48.5
2021,73,29,20,54.7,121.3
2021,73,30,48,131.3,291.1
2021,73,31,25,68.4,151.6
2021,73,32,6,16.4,36.4
2021,73,33,15,41.0,91.0
2021,73,35,75,205.2,454.8
2021,73,36,7,19.2,42.4
2021,73,38,31,84.8,188.0
2021,73,45,10,27.4,60.6
2021,73,46,4,10.9,24.3
2021,73,49,3,8.2,18.2
2021,73,50,59,161.4,357.7
2021,73,52,11,30.1,66.7
2021,73,53,16,43.8,97.0
2021,73,55,10,27.4,60.6
2021,73,56,5,13.7,30.3
2021,73,57,11,30.1,66.7
2021,73,58,5,13.7,30.3
2021,73,59,2,5.5,12.1
2021,73,60,2,5.5,12.1
2021,73,62,1,2.7,6.1
2021,73,65,8,21.9,48.5
2021,73,66,2,5.5,12.1
2021,73,74,39,106.7,236.5
2021,73,75,6,16.4,36.4
2021,73,76,1,2.7,6.1
2021,73,78,133,363.9,806.5
2021,73,79,19,52.0,115.2
2021,73,80,47,128.6,285.0
2021,73,81,3,8.2,18.2
2021,73,102,23,62.9,139.5
2021,73,104,1,2.7,6.1
2021,73,105,1,2.7,6.1
2021,48,107,2,1.9,1.9
2021,48,0,89,83.8,83.8
2021,48,1,209,196.8,196.8
2021,48,2,54,50.9,50.9
2021,48,3,206,194.0,194.0
2021,48,4,289,272.2,272.2
2021,48,108,189,178.0,178.0
2021,48,109,1,0.9,0.9
2021,48,110,10,9.4,9.4
2021,48,5,60,56.5,56.5
2021,48,6,10,9.4,9.4
2021,48,112,5,4.7,4.7
2021,48,113,1,0.9,0.9
2021,48,7,29,27.3,27.3
2021,48,8,30,28.3,28.3
2021,48,9,29,27.3,27.3
2021,48,10,23,21.7,21.7
2021,48,11,32,30.1,30.1
2021,48,12,52,49.0,49.0
2021,48,13,10,9.4,9.4
2021,48,15,10,9.4,9.4
2021,48,16,55,51.8,51.8
2021,48,17,15,14.1,14.1
2021,48,20,673,633.8,633.8
2021,48,21,75,70.6,70.6
2021,48,22,19,17.9,17.9
2021,48,23,118,111.1,111.1
2021,48,24,3,2.8,2.8
2021,48,26,485,456.7,456.7
2021,48,27,190,178.9,178.9
2021,48,28,1,0.9,0.9
2021,48,29,376,354.1,354.1
2021,48,30,1430,1346.6,1346.6
2021,48,31,660,621.5,621.5
2021,48,32,337,317.4,317.4
2021,48,33,470,442.6,442.6
2021,48,34,1,0.9,0.9
2021,48,35,1133,1067.0,1067.0
2021,48,36,62,58.4,58.4
2021,48,38,855,805.2,805.2
2021,48,39,22,20.7,20.7
2021,48,41,2,1.9,1.9
2021,48,42,24,22.6,22.6
2021,48,44,1,0.9,0.9
2021,48,45,82,77.2,77.2
2021,48,46,4,3.8,3.8
2021,48,48,35,33.0,33.0
2021,48,49,2,1.9,1.9
2021,48,50,536,504.8,504.8
2021,48,51,1,0.9,0.9
2021,48,52,26,24.5,24.5
2021,48,53,158,148.8,148.8
2021,48,55,51,48.0,48.0
2021,48,56,128,120.5,120.5
2021,48,57,56,52.7,52.7
2021,48,58,3,2.8,2.8
2021,48,59,47,44.3,44.3
2021,48,60,5,4.7,4.7
2021,48,62,35,33.0,33.0
2021,48,63,1,0.9,0.9
2021,48,65,98,92.3,92.3
2021,48,66,2,1.9,1.9
2021,48,72,2,1.9,1.9
2021,48,73,1,0.9,0.9
2021,48,74,139,130.9,130.9
2021,48,75,5,4.7,4.7
2021,48,76,4,3.8,3.8
2021,48,77,18,17.0,17.0
2021,48,78,481,453.0,453.0
2021,48,79,56,52.7,52.7
2021,48,80,102,96.1,96.1
2021,48,81,5,4.7,4.7
2021,48,89,4,3.8,3.8
2021,48,94,1,0.9,0.9
2021,48,95,1,0.9,0.9
2021,48,96,7,6.6,6.6
2021,48,101,1,0.9,0.9
2021,48,102,157,147.8,147.8
2021,48,103,1,0.9,0.9
2021,54,0,34,56.7,152.4
2021,54,1,33,55.0,147.9
2021,54,2,7,11.7,31.4
2021,54,3,69,115.1,309.3
2021,54,4,19,31.7,85.2
2021,54,108,38,63.4,170.3
2021,54,110,1,1.7,4.5
2021,54,5,2,3.3,9.0
2021,54,112,1,1.7,4.5
2021,54,7,10,16.7,44.8
2021,54,8,1,1.7,4.5
2021,54,9,17,28.4,76.2
2021,54,10,4,6.7,17.9
2021,54,11,21,35.0,94.1
2021,54,12,14,23.4,62.8
2021,54,13,6,10.0,26.9
2021,54,15,7,11.7,31.4
2021,54,16,13,21.7,58.3
2021,54,17,6,10.0,26.9
2021,54,19,3,5.0,13.4
2021,54,20,127,211.8,569.3
2021,54,21,4,6.7,17.9
2021,54,22,2,3.3,9.0
2021,54,23,11,18.3,49.3
2021,54,26,64,106.7,286.9
2021,54,27,17,28.4,76.2
2021,54,29,22,36.7,98.6
2021,54,30,65,108.4,291.4
2021,54,31,33,55.0,147.9
2021,54,32,19,31.7,85.2
2021,54,33,19,31.7,85.2
2021,54,35,113,188.5,506.5
2021,54,36,2,3.3,9.0
2021,54,38,20,33.4,89.6
2021,54,39,5,8.3,22.4
2021,54,45,6,10.0,26.9
2021,54,46,9,15.0,40.3
2021,54,48,3,5.0,13.4
2021,54,49,2,3.3,9.0
2021,54,50,77,128.4,345.2
2021,54,51,3,5.0,13.4
2021,54,52,23,38.4,103.1
2021,54,53,29,48.4,130.0
2021,54,54,1,1.7,4.5
2021,54,55,8,13.3,35.9
2021,54,56,7,11.7,31.4
2021,54,57,10,16.7,44.8
2021,54,58,10,16.7,44.8
2021,54,59,1,1.7,4.5
2021,54,65,4,6.7,17.9
2021,54,72,2,3.3,9.0
2021,54,74,41,68.4,183.8
2021,54,75,1,1.7,4.5
2021,54,76,1,1.7,4.5
2021,54,77,8,13.3,35.9
2021,54,78,264,440.3,1183.4
2021,54,79,15,25.0,67.2
2021,54,80,41,68.4,183.8
2021,54,81,3,5.0,13.4
2021,54,96,2,3.3,9.0
2021,54,101,3,5.0,13.4
2021,54,102,147,245.2,658.9
2021,54,105,1,1.7,4.5
2021,74,0,22,36.7,58.4
2021,74,1,26,43.4,69.1
2021,74,2,3,5.0,8.0
2021,74,3,56,93.4,148.7
2021,74,4,41,68.4,108.9
2021,74,108,60,100.1,159.4
2021,74,109,2,3.3,5.3
2021,74,5,3,5.0,8.0
2021,74,6,2,3.3,5.3
2021,74,112,1,1.7,2.7
2021,74,7,11,18.3,29.2
2021,74,8,5,8.3,13.3
2021,74,9,3,5.0,8.0
2021,74,10,6,10.0,15.9
2021,74,11,9,15.0,23.9
2021,74,12,10,16.7,26.6
2021,74,13,1,1.7,2.7
2021,74,15,1,1.7,2.7
2021,74,16,7,11.7,18.6
2021,74,17,9,15.0,23.9
2021,74,20,146,243.5,387.8
2021,74,21,11,18.3,29.2
2021,74,22,3,5.0,8.0
2021,74,23,9,15.0,23.9
2021,74,24,1,1.7,2.7
2021,74,26,59,98.4,156.7
2021,74,27,23,38.4,61.1
2021,74,29,35,58.4,93.0
2021,74,30,111,185.1,294.8
2021,74,31,36,60.0,95.6
2021,74,32,21,35.0,55.8
2021,74,33,45,75.1,119.5
2021,74,35,147,245.2,390.5
2021,74,36,1,1.7,2.7
2021,74,38,74,123.4,196.6
2021,74,39,4,6.7,10.6
2021,74,45,4,6.7,10.6
2021,74,46,2,3.3,5.3
2021,74,49,1,1.7,2.7
2021,74,50,44,73.4,116.9
2021,74,52,6,10.0,15.9
2021,74,53,20,33.4,53.1
2021,74,55,2,3.3,5.3
2021,74,56,17,28.4,45.2
2021,74,57,15,25.0,39.8
2021,74,58,2,3.3,5.3
2021,74,59,3,5.0,8.0
2021,74,60,1,1.7,2.7
2021,74,65,14,23.4,37.2
2021,74,69,1,1.7,2.7
2021,74,74,20,33.4,53.1
2021,74,78,153,255.2,406.4
2021,74,79,10,16.7,26.6
2021,74,80,7,11.7,18.6
2021,74,81,3,5.0,8.0
2021,74,102,34,56.7,90.3
2021,74,105,1,1.7,2.7
2021,51,107,2,5.2,32.6
2021,51,0,8,21.0,130.5
2021,51,1,6,15.7,97.8
2021,51,2,1,2.6,16.3
2021,51,3,15,39.3,244.6
2021,51,4,3,7.9,48.9
2021,51,108,20,52.5,326.2
2021,51,11,7,18.4,114.2
2021,51,12,1,2.6,16.3
2021,51,15,1,2.6,16.3
2021,51,17,2,5.2,32.6
2021,51,20,30,78.7,489.2
2021,51,26,7,18.4,114.2
2021,51,27,7,18.4,114.2
2021,51,29,8,21.0,130.5
2021,51,30,8,21.0,130.5
2021,51,33,1,2.6,16.3
2021,51,35,36,94.4,587.1
2021,51,36,1,2.6,16.3
2021,51,38,4,10.5,65.2
2021,51,45,2,5.2,32.6
2021,51,46,2,5.2,32.6
2021,51,50,10,26.2,163.1
2021,51,52,3,7.9,48.9
2021,51,56,1,2.6,16.3
2021,51,57,2,5.2,32.6
2021,51,58,1,2.6,16.3
2021,51,59,1,2.6,16.3
2021,51,65,2,5.2,32.6
2021,51,74,3,7.9,48.9
2021,51,77,1,2.6,16.3
2021,51,78,67,175.7,1092.6
2021,51,80,5,13.1,81.5
2021,51,102,18,47.2,293.5
2021,56,0,16,42.0,150.7
2021,56,1,15,39.3,141.3
2021,56,2,6,15.7,56.5
2021,56,3,22,57.7,207.3
2021,56,4,14,36.7,131.9
2021,56,108,22,57.7,207.3
2021,56,109,1,2.6,9.4
2021,56,110,1,2.6,9.4
2021,56,7,5,13.1,47.1
2021,56,8,2,5.2,18.8
2021,56,9,5,13.1,47.1
2021,56,10,3,7.9,28.3
2021,56,11,16,42.0,150.7
2021,56,12,8,21.0,75.4
2021,56,13,4,10.5,37.7
2021,56,15,4,10.5,37.7
2021,56,16,9,23.6,84.8
2021,56,17,8,21.0,75.4
2021,56,19,2,5.2,18.8
2021,56,20,72,188.8,678.3
2021,56,21,11,28.9,103.6
2021,56,23,5,13.1,47.1
2021,56,26,27,70.8,254.4
2021,56,27,24,62.9,226.1
2021,56,29,18,47.2,169.6
2021,56,30,32,83.9,301.5
2021,56,31,6,15.7,56.5
2021,56,32,8,21.0,75.4
2021,56,33,7,18.4,65.9
2021,56,35,58,152.1,546.4
2021,56,36,4,10.5,37.7
2021,56,38,8,21.0,75.4
2021,56,39,1,2.6,9.4
2021,56,45,3,7.9,28.3
2021,56,46,5,13.1,47.1
2021,56,50,33,86.6,310.9
2021,56,52,18,47.2,169.6
2021,56,53,14,36.7,131.9
2021,56,55,5,13.1,47.1
2021,56,56,4,10.5,37.7
2021,56,57,2,5.2,18.8
2021,56,58,2,5.2,18.8
2021,56,59,1,2.6,9.4
2021,56,61,2,5.2,18.8
2021,56,65,5,13.1,47.1
2021,56,74,19,49.8,179.0
2021,56,75,1,2.6,9.4
2021,56,77,7,18.4,65.9
2021,56,78,137,359.3,1290.6
2021,56,79,11,28.9,103.6
2021,56,80,21,55.1,197.8
2021,56,81,9,23.6,84.8
2021,56,93,1,2.6,9.4
2021,56,101,1,2.6,9.4
2021,56,102,41,107.5,386.2
2021,56,103,7,18.4,65.9
2021,75,107,2,5.2,9.4
2021,75,0,69,181.0,322.7
2021,75,1,56,146.9,261.9
2021,75,2,14,36.7,65.5
2021,75,3,94,246.5,439.6
2021,75,4,41,107.5,191.8
2021,75,108,84,220.3,392.9
2021,75,109,3,7.9,14.0
2021,75,110,4,10.5,18.7
2021,75,5,4,10.5,18.7
2021,75,7,12,31.5,56.1
2021,75,8,1,2.6,4.7
2021,75,9,29,76.1,135.6
2021,75,10,5,13.1,23.4
2021,75,11,20,52.5,93.5
2021,75,12,20,52.5,93.5
2021,75,13,9,23.6,42.1
2021,75,15,11,28.9,51.4
2021,75,16,19,49.8,88.9
2021,75,17,8,21.0,37.4
2021,75,19,5,13.1,23.4
2021,75,20,200,524.5,935.4
2021,75,21,17,44.6,79.5
2021,75,22,1,2.6,4.7
2021,75,23,17,44.6,79.5
2021,75,26,51,133.8,238.5
2021,75,27,21,55.1,98.2
2021,75,29,41,107.5,191.8
2021,75,30,86,225.6,402.2
2021,75,31,85,222.9,397.5
2021,75,32,17,44.6,79.5
2021,75,33,25,65.6,116.9
2021,75,35,110,288.5,514.5
2021,75,36,5,13.1,23.4
2021,75,38,122,320.0,570.6
2021,75,39,6,15.7,28.1
2021,75,41,1,2.6,4.7
2021,75,45,5,13.1,23.4
2021,75,46,3,7.9,14.0
2021,75,48,2,5.2,9.4
2021,75,50,135,354.1,631.4
2021,75,52,58,152.1,271.3
2021,75,53,80,209.8,374.2
2021,75,54,1,2.6,4.7
2021,75,55,19,49.8,88.9
2021,75,56,17,44.6,79.5
2021,75,57,24,62.9,112.2
2021,75,58,12,31.5,56.1
2021,75,59,2,5.2,9.4
2021,75,60,1,2.6,4.7
2021,75,62,1,2.6,4.7
2021,75,63,1,2.6,4.7
2021,75,65,37,97.0,173.1
2021,75,72,1,2.6,4.7
2021,75,74,69,181.0,322.7
2021,75,75,4,10.5,18.7
2021,75,76,14,36.7,65.5
2021,75,77,26,68.2,121.6
2021,75,78,361,946.8,1688.4
2021,75,79,36,94.4,168.4
2021,75,80,128,335.7,598.7
2021,75,81,21,55.1,98.2
2021,75,93,1,2.6,4.7
2021,75,94,1,2.6,4.7
2021,75,96,3,7.9,14.0
2021,75,102,103,270.1,481.7
2021,75,103,2,5.2,9.4
2021,14,107,2,2.7,15.2
2021,14,0,14,19.1,106.3
2021,14,1,10,13.6,76.0
2021,14,3,19,25.9,144.3
2021,14,4,13,17.7,98.7
2021,14,108,38,51.9,288.6
2021,14,110,1,1.4,7.6
2021,14,8,2,2.7,15.2
2021,14,9,3,4.1,22.8
2021,14,10,2,2.7,15.2
2021,14,11,2,2.7,15.2
2021,14,12,5,6.8,38.0
2021,14,15,4,5.5,30.4
2021,14,16,5,6.8,38.0
2021,14,17,2,2.7,15.2
2021,14,19,1,1.4,7.6
2021,14,20,36,49.1,273.4
2021,14,21,10,13.6,76.0
2021,14,23,1,1.4,7.6
2021,14,26,10,13.6,76.0
2021,14,27,3,4.1,22.8
2021,14,29,6,8.2,45.6
2021,14,30,20,27.3,151.9
2021,14,31,12,16.4,91.1
2021,14,32,6,8.2,45.6
2021,14,33,9,12.3,68.4
2021,14,35,45,61.4,341.8
2021,14,36,1,1.4,7.6
2021,14,38,12,16.4,91.1
2021,14,45,3,4.1,22.8
2021,14,46,3,4.1,22.8
2021,14,49,1,1.4,7.6
2021,14,50,26,35.5,197.5
2021,14,52,7,9.6,53.2
2021,14,53,7,9.6,53.2
2021,14,56,6,8.2,45.6
2021,14,57,13,17.7,98.7
2021,14,58,3,4.1,22.8
2021,14,60,2,2.7,15.2
2021,14,65,21,28.7,159.5
2021,14,74,8,10.9,60.8
2021,14,75,4,5.5,30.4
2021,14,78,108,147.4,820.3
2021,14,79,3,4.1,22.8
2021,14,80,14,19.1,106.3
2021,14,81,1,1.4,7.6
2021,14,96,1,1.4,7.6
2021,14,101,2,2.7,15.2
2021,14,102,25,34.1,189.9
2021,28,107,4,5.5,13.2
2021,28,0,27,36.8,88.9
2021,28,1,35,47.8,115.3
2021,28,2,9,12.3,29.6
2021,28,3,88,120.1,289.8
2021,28,4,26,35.5,85.6
2021,28,108,53,72.3,174.5
2021,28,110,7,9.6,23.1
2021,28,5,2,2.7,6.6
2021,28,7,6,8.2,19.8
2021,28,8,5,6.8,16.5
2021,28,9,7,9.6,23.1
2021,28,10,6,8.2,19.8
2021,28,11,20,27.3,65.9
2021,28,12,8,10.9,26.3
2021,28,13,20,27.3,65.9
2021,28,15,5,6.8,16.5
2021,28,16,31,42.3,102.1
2021,28,17,18,24.6,59.3
2021,28,18,1,1.4,3.3
2021,28,19,6,8.2,19.8
2021,28,20,154,210.1,507.1
2021,28,21,8,10.9,26.3
2021,28,22,3,4.1,9.9
2021,28,23,22,30.0,72.4
2021,28,24,1,1.4,3.3
2021,28,26,83,113.3,273.3
2021,28,27,89,121.4,293.1
2021,28,28,1,1.4,3.3
2021,28,29,41,55.9,135.0
2021,28,30,133,181.5,438.0
2021,28,31,60,81.9,197.6
2021,28,32,24,32.7,79.0
2021,28,33,74,101.0,243.7
2021,28,35,190,259.3,625.7
2021,28,36,6,8.2,19.8
2021,28,38,49,66.9,161.4
2021,28,39,1,1.4,3.3
2021,28,45,25,34.1,82.3
2021,28,46,10,13.6,32.9
2021,28,48,3,4.1,9.9
2021,28,49,10,13.6,32.9
2021,28,50,144,196.5,474.2
2021,28,51,1,1.4,3.3
2021,28,52,48,65.5,158.1
2021,28,53,30,40.9,98.8
2021,28,54,1,1.4,3.3
2021,28,55,9,12.3,29.6
2021,28,56,17,23.2,56.0
2021,28,57,22,30.0,72.4
2021,28,58,9,12.3,29.6
2021,28,59,2,2.7,6.6
2021,28,62,1,1.4,3.3
2021,28,65,36,49.1,118.5
2021,28,74,45,61.4,148.2
2021,28,75,3,4.1,9.9
2021,28,76,1,1.4,3.3
2021,28,77,15,20.5,49.4
2021,28,78,382,521.3,1257.9
2021,28,79,31,42.3,102.1
2021,28,80,107,146.0,352.4
2021,28,81,9,12.3,29.6
2021,28,93,1,1.4,3.3
2021,28,100,4,5.5,13.2
2021,28,102,60,81.9,197.6
2021,34,107,4,5.5,13.4
2021,34,0,38,51.9,127.7
2021,34,1,61,83.2,205.0
2021,34,2,23,31.4,77.3
2021,34,3,85,116.0,285.7
2021,34,4,61,83.2,205.0
2021,34,108,71,96.9,238.6
2021,34,109,1,1.4,3.4
2021,34,110,2,2.7,6.7
2021,34,5,2,2.7,6.7
2021,34,112,1,1.4,3.4
2021,34,7,8,10.9,26.9
2021,34,8,13,17.7,43.7
2021,34,9,11,15.0,37.0
2021,34,10,11,15.0,37.0
2021,34,11,14,19.1,47.1
2021,34,12,34,46.4,114.3
2021,34,13,6,8.2,20.2
2021,34,15,7,9.6,23.5
2021,34,16,10,13.6,33.6
2021,34,17,7,9.6,23.5
2021,34,19,4,5.5,13.4
2021,34,20,263,358.9,884.0
2021,34,21,3,4.1,10.1
2021,34,22,8,10.9,26.9
2021,34,23,7,9.6,23.5
2021,34,26,44,60.0,147.9
2021,34,27,18,24.6,60.5
2021,34,29,20,27.3,67.2
2021,34,30,61,83.2,205.0
2021,34,31,60,81.9,201.7
2021,34,32,35,47.8,117.6
2021,34,33,51,69.6,171.4
2021,34,34,1,1.4,3.4
2021,34,35,139,189.7,467.2
2021,34,36,7,9.6,23.5
2021,34,38,113,154.2,379.8
2021,34,39,1,1.4,3.4
2021,34,42,2,2.7,6.7
2021,34,45,44,60.0,147.9
2021,34,46,10,13.6,33.6
2021,34,48,1,1.4,3.4
2021,34,49,5,6.8,16.8
2021,34,50,174,237.4,584.9
2021,34,52,27,36.8,90.8
2021,34,53,46,62.8,154.6
2021,34,54,1,1.4,3.4
2021,34,55,10,13.6,33.6
2021,34,56,27,36.8,90.8
2021,34,57,38,51.9,127.7
2021,34,58,8,10.9,26.9
2021,34,59,1,1.4,3.4
2021,34,60,1,1.4,3.4
2021,34,61,1,1.4,3.4
2021,34,65,27,36.8,90.8
2021,34,74,54,73.7,181.5
2021,34,75,4,5.5,13.4
2021,34,76,10,13.6,33.6
2021,34,77,13,17.7,43.7
2021,34,78,354,483.1,1189.9
2021,34,79,50,68.2,168.1
2021,34,80,74,101.0,248.7
2021,34,81,14,19.1,47.1
2021,34,96,7,9.6,23.5
2021,34,101,1,1.4,3.4
2021,34,102,29,39.6,97.5
2021,55,0,13,18.9,81.1
2021,55,1,19,27.6,118.5
2021,55,2,3,4.4,18.7
2021,55,3,29,42.2,180.9
2021,55,4,18,26.2,112.3
2021,55,108,38,55.3,237.1
2021,55,110,3,4.4,18.7
2021,55,5,4,5.8,25.0
2021,55,112,1,1.5,6.2
2021,55,9,3,4.4,18.7
2021,55,10,4,5.8,25.0
2021,55,11,12,17.5,74.9
2021,55,12,15,21.8,93.6
2021,55,13,3,4.4,18.7
2021,55,15,1,1.5,6.2
2021,55,16,12,17.5,74.9
2021,55,20,76,110.5,474.1
2021,55,21,1,1.5,6.2
2021,55,23,2,2.9,12.5
2021,55,26,40,58.2,249.5
2021,55,27,25,36.4,156.0
2021,55,29,39,56.7,243.3
2021,55,30,30,43.6,187.1
2021,55,31,23,33.5,143.5
2021,55,32,7,10.2,43.7
2021,55,33,36,52.4,224.6
2021,55,35,104,151.3,648.8
2021,55,36,2,2.9,12.5
2021,55,38,13,18.9,81.1
2021,55,39,1,1.5,6.2
2021,55,41,1,1.5,6.2
2021,55,44,2,2.9,12.5
2021,55,45,11,16.0,68.6
2021,55,46,5,7.3,31.2
2021,55,49,1,1.5,6.2
2021,55,50,27,39.3,168.4
2021,55,52,36,52.4,224.6
2021,55,53,23,33.5,143.5
2021,55,55,5,7.3,31.2
2021,55,56,2,2.9,12.5
2021,55,57,5,7.3,31.2
2021,55,58,1,1.5,6.2
2021,55,60,2,2.9,12.5
2021,55,65,6,8.7,37.4
2021,55,74,21,30.5,131.0
2021,55,75,3,4.4,18.7
2021,55,77,5,7.3,31.2
2021,55,78,102,148.3,636.3
2021,55,79,5,7.3,31.2
2021,55,80,12,17.5,74.9
2021,55,102,9,13.1,56.1
2021,55,103,7,10.2,43.7
2021,69,107,2,2.9,11.6
2021,69,0,14,20.4,80.9
2021,69,1,13,18.9,75.2
2021,69,2,1,1.5,5.8
2021,69,3,31,45.1,179.2
2021,69,4,16,23.3,92.5
2021,69,108,33,48.0,190.8
2021,69,7,5,7.3,28.9
2021,69,8,2,2.9,11.6
2021,69,9,2,2.9,11.6
2021,69,11,11,16.0,63.6
2021,69,12,10,14.5,57.8
2021,69,13,2,2.9,11.6
2021,69,15,2,2.9,11.6
2021,69,16,23,33.5,133.0
2021,69,17,9,13.1,52.0
2021,69,18,1,1.5,5.8
2021,69,19,4,5.8,23.1
2021,69,20,59,85.8,341.1
2021,69,21,8,11.6,46.3
2021,69,22,1,1.5,5.8
2021,69,23,2,2.9,11.6
2021,69,26,35,50.9,202.4
2021,69,27,19,27.6,109.9
2021,69,29,16,23.3,92.5
2021,69,30,51,74.2,294.9
2021,69,31,8,11.6,46.3
2021,69,32,7,10.2,40.5
2021,69,33,10,14.5,57.8
2021,69,35,58,84.4,335.3
2021,69,36,3,4.4,17.3
2021,69,38,17,24.7,98.3
